Restaurant_Name,Date,ALL Rating,Review_Title,Caption,Total_Review,Address,Long,Lat,Cuisine,Food_rating,Service_Rating,Value_Rating,Atmosphere_Rating,Polarity_AFINN,AF_score_Review_Title,AF_keyword_Review_Title,Affin_Keyword,,Polarity_TB,Polarity_TB_Title,Polarity_TB_Average,TB_keyword,TB_keyword_title,Polarity_Vader,Vader_score_title,vader_score_detail,,Norm_AFINN,Norm_TB,Norm_VADER,Avg_Score,Sentiment,Aspect_Sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation,Affin_Keyword_clean,Affin_Keyword_title_clean,TB_keyword_clean,TB_keyword_title_clean,Aspect_Sentiment_clean,Aspect_Sentiment_value,Rest_CODE,Recommendation,TotalRecommendation,TB_Sentiment,Vader_Sentiment,AF_Sentiment
Topspot Food Court,"May 7, 2019",4,Varieties seafood galore with the most affordable price!,Generally skeptical about the place as its located at the top of an open air building but the place are clean and very presentable with many choices of stalls with seafood options,40,"Jalan Green Hill, Off Jalan Padungan, Kuching 93100 Malaysia",1.556387996,110.3524833,Seafood,4,4,4,Null,2,2,['affordable'],"['skeptical', 'top', 'clean']",,0.177777778,0.625,0.401388889,"[(['generally', 'skeptical'], -0.5, 0.5, None), (['top'], 0.5, 0.5, None), (['open'], 0.0, 0.5, None), (['clean'], 0.3666666666666667, 0.7000000000000001, None), (['very'], 0.2, 0.3, None), (['many'], 0.5, 0.5, None)]","[(['most', '!'], 0.625, 0.5, None)]",0.5106,0,"{'neg': 0.046, 'neu': 0.815, 'pos': 0.139, 'compound': 0.5106}",,0.52,0.588888889,0.7553,0.621396296,Positive,"{'aspect': 'place', 'description': 'many', 'sentiment': 0.5}",0,0,0,0.222222222,0,0.444444444,0.111111111,0,0,0.111111111,0.111111111,skeptical top clean,affordable,generally skeptical  top  open  clean   many ,one,  place   many    ,5,SPO,"Top Spot Ling Loong Seafood No.6 & 33, Warong Nusantara,
 Ceylonese Restaurant, James Brooke Bistro",4,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 31, 2018",5,Nice dinner,This restaurant is right opposite the Hilton where I am staying Tripadvisor reviews looked good so we tried it Sarawak laksa and bamboo chicken with rice Very nice Simple and tasty Just over MR20 for two including two canned sodas,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,6,3,['nice'],"['good', 'nice']",,0.194285714,0.6,0.397142857,"[(['right'], 0.2857142857142857, 0.5357142857142857, None), (['opposite'], 0.0, 0.0, None), (['good'], 0.7, 0.6000000000000001, None), (['chicken'], -0.6, 0.95, None), (['very', 'nice'], 0.78, 1.0, None), (['simple'], 0.0, 0.35714285714285715, None)]","[(['nice'], 0.6, 1.0, None)]",0.7178,0.4215,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.7178}",,0.56,0.597142857,0.8589,0.672014286,Positive,"{'aspect': 'reviews', 'description': 'tasty', 'sentiment': 0.0}",0.125,0,0,0.125,0.125,0.375,0,0,0,0.125,0.125,good nice,nice,right  opposite  good  chicken  nice  simple ,nice one,  reviews   tasty    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 10, 2018",3,Private and Comfortable,A traditional Dayak setting with photos of tribes in Borneo Nice soft and soothing Dayak Sape music on speakers Mix Sarawakian recipe assorted menu Well done and good service,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,9,2,['comfortable'],"['nice', 'soothing', 'good']",,0.35,0.2,0.275,"[(['traditional'], 0.0, 0.75, None), (['nice'], 0.6, 1.0, None), (['soft'], 0.1, 0.35, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['private'], 0.0, 0.375, None), (['comfortable'], 0.4, 0.8, None)]",0.8442,0.5106,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8442}",,0.59,0.675,0.9221,0.729033333,Positive,"{'aspect': '', 'description': 'good', 'sentiment': 0.7}",0,0,0,0.166666667,0.083333333,0.333333333,0,0.083333333,0,0.25,0.083333333,nice soothing good,comfortable,traditional  nice  soft  good ,private one comfortable one,     good    ,7,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"August 27, 2018",5,cheap and nice and awesome place to hang out.,this place does not look cheap but it is actually cheaper than the open air hawker at the back place is air cond staffs are friendly and food tastes good,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,5,7,"['nice', 'awesome']","['friendly', 'good']",,0.245833333,0.666666667,0.45625,"[(['cheap'], 0.4, 0.7, None), (['actually'], 0.0, 0.1, None), (['open'], 0.0, 0.5, None), (['back'], 0.0, 0.0, None), (['friendly'], 0.375, 0.5, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['cheap'], 0.4, 0.7, None), (['nice'], 0.6, 1.0, None), (['awesome'], 1.0, 1.0, None)]",0.8462,0.7845,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8462}",,0.55,0.622916667,0.9231,0.698672222,Positive,"{'aspect': 'food', 'description': 'good', 'sentiment': 0.7}",0,0,0,0.230769231,0.076923077,0.230769231,0.076923077,0,0,0.230769231,0.153846154,friendly good,nice awesome,cheap  actually  open  back  friendly  good ,cheap one nice one awesome one,  food   good    ,7,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"April 19, 2018",5,Authentic,Place your order and come back in awhile You will surely love the food Very authentic and tasty It is situated opposite the Hilton hotel Parking is a problem but you can park at the hotel but you need to pay though,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,0,0,[],"['love', 'problem', 'pay']",,0.2875,0.5,0.39375,"[(['back'], 0.0, 0.0, None), (['surely', 'love'], 0.5, 0.6, None), (['very', 'authentic'], 0.65, 0.9750000000000001, None), (['opposite'], 0.0, 0.0, None)]","[(['authentic'], 0.5, 0.75, None)]",0.2732,0,"{'neg': 0.077, 'neu': 0.822, 'pos': 0.101, 'compound': 0.2732}",,0.5,0.64375,0.6366,0.59345,Positive,"{'aspect': '', 'description': 'tasty', 'sentiment': 0.0}",0.0625,0,0,0.1875,0,0.3125,0.0625,0.0625,0,0.25,0.0625,love problem pay,,back  surely love  authentic  opposite ,authentic one,     tasty    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,NEUTRAL
Tribal Stove @ Tribal Taste,"February 11, 2018",5,Tasty food and good value,Delicious dishes of authentic local Malaysian cooking and friendly staff! They serve no alcohol but we could buy beers at the Chinese restaurant behind,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,4,3,['good'],"['delicious', 'friendly', 'no']",,0.261458333,0.7,0.480729167,"[(['delicious'], 1.0, 1.0, None), (['authentic'], 0.5, 0.75, None), (['local'], 0.0, 0.0, None), (['friendly', '!'], 0.46875, 0.5, None), (['chinese'], 0.0, 0.0, None), (['behind'], -0.4, 0.7, None)]","[(['good'], 0.7, 0.6000000000000001, None)]",0.484,0.6486,"{'neg': 0.059, 'neu': 0.768, 'pos': 0.173, 'compound': 0.484}",,0.54,0.630729167,0.742,0.637576389,Positive,"{'aspect': '', 'description': 'Chinese', 'sentiment': 0.0}",0,0,0,0.333333333,0,0.222222222,0.111111111,0,0,0.222222222,0.111111111,delicious friendly,good,delicious  authentic  local  friendly  chinese  behind ,good one,     hinese    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 14, 2017",5,Delicious Sarawak Food at Reasonable Price,I tried laksa sarawak umai prawn mee kolok and fried local vegetable with garlic Food taste good at reasonable price The location is just across Hilton Kuching Don't miss it when you have the chance to visit Kuching,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,3,3,['delicious'],"['good', 'miss', 'chance']",,0.3,0.6,0.45,"[(['local'], 0.0, 0.0, None), (['good'], 0.7, 0.6000000000000001, None), (['reasonable'], 0.2, 0.6, None)]","[(['delicious'], 1.0, 1.0, None), (['reasonable'], 0.2, 0.6, None)]",0.6535,0.5719,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6535}",,0.53,0.65,0.82675,0.668916667,Positive,"{'aspect': 'location', 'description': 'reasonable', 'sentiment': 0.2}",0,0,0,0.142857143,0.285714286,0.285714286,0,0,0,0.142857143,0.142857143,good miss chance,delicious,local  good  reasonable ,delicious one reasonable one,  location   reasonable    ,2,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"April 14, 2017",5,Best food,Had the best chicken curry there We ate there thw past few days for lunch and dinner Great service fresh food and great price,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,10,3,['best'],"['best', 'great', 'fresh', 'great']",,0.264285714,1,0.632142857,"[(['best'], 1.0, 0.3, None), (['chicken'], -0.6, 0.95, None), (['past'], -0.25, 0.25, None), (['few'], -0.2, 0.1, None), (['great'], 0.8, 0.75, None), (['fresh'], 0.3, 0.5, None), (['great'], 0.8, 0.75, None)]","[(['best'], 1.0, 0.3, None)]",0.9403,0.6369,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9403}",,0.6,0.632142857,0.97015,0.734097619,Positive,"{'aspect': '', 'description': 'great', 'sentiment': 0.8}",0.2,0,0,0.2,0,0.4,0,0,0,0.2,,best great fresh great,best,best  chicken  past   great  fresh  great ,best one,     great    ,8,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"March 28, 2017",5,Insanely cheap food and great eats,RM$54 for 5 people eating has to be a great starting point When you consider the quality of food and the taste Tribal Stove is a good place to eat Close to the waterfront and friendly staff Definitely recommend eating here,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,12,3,['great'],"['great', 'quality', 'good', 'friendly', 'recommend']",,0.375,0.6,0.4875,"[(['great'], 0.8, 0.75, None), (['starting'], 0.0, 0.1, None), (['good'], 0.7, 0.6000000000000001, None), (['friendly'], 0.375, 0.5, None), (['definitely'], 0.0, 0.5, None)]","[(['insanely', 'cheap'], 0.4, 0.7, None), (['great'], 0.8, 0.75, None)]",0.9371,0.6249,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9371}",,0.62,0.6875,0.96855,0.758683333,Positive,"{'aspect': 'quality', 'description': 'friendly', 'sentiment': 0.375}",0,0,0,0.266666667,0.066666667,0.333333333,0,0,0,0.2,0.133333333,great quality good friendly recommend,great,great  starting  good  friendly  definitely ,insanely cheap one great one,  quality   friendly    ,375,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"March 19, 2017",4,Nice place to eat,Good music and good foodSurely a great placeVery location wiseI will go againThe interior is very nice,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,12,3,['nice'],"['good', 'good', 'great', 'nice']",,0.745,0.6,0.6725,"[(['good'], 0.7, 0.6000000000000001, None), (['good'], 0.7, 0.6000000000000001, None), (['great'], 0.8, 0.75, None), (['very', 'nice'], 0.78, 1.0, None)]","[(['nice'], 0.6, 1.0, None)]",0.9184,0.4215,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9184}",,0.62,0.8725,0.9592,0.817233333,Positive,"{'aspect': 'interior', 'description': 'very nice', 'sentiment': 0.78}",0,0,0,0.181818182,0.090909091,0.272727273,0,0.090909091,0.090909091,0.181818182,0.090909091,good good great nice,nice,good  good  great  nice ,nice one,  interior   very nice    ,78,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"March 8, 2017",5,Great food and tea,Kiki the server is super helpful I have eaten two suppers there No msg in the food a big plus They turn the music off for me which I really appreciate Good location across from Hilton hotel Good selection,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,13,3,['great'],"['super', 'helpful', 'no', 'big', 'appreciate', 'good', 'good']",,0.386666667,0.8,0.593333333,"[(['super'], 0.3333333333333333, 0.6666666666666666, None), (['big'], 0.0, 0.1, None), (['really'], 0.2, 0.2, None), (['good'], 0.7, 0.6000000000000001, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['great'], 0.8, 0.75, None)]",0.9306,0.6249,"{'neg': 0.046, 'neu': 0.622, 'pos': 0.333, 'compound': 0.9306}",,0.63,0.693333333,0.9653,0.762877778,Positive,"{'aspect': 'server', 'description': 'Good', 'sentiment': 0.7}",0,0,0,0.222222222,0,0.333333333,0,0.111111111,0,0.333333333,,super helpful big appreciate good good,great,super  big  really  good  good ,great one,  server   ood    ,7,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"February 18, 2017",4,local cafe,it is small cafe but serving good local delights they have limited sitting but it is a/c this is a local cafe and you can try all their local food at very reasonable prices staff are attentive and friendly,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,7,0,[],"['good', 'delights', 'limited', 'friendly']",,0.157063492,0,0.078531746,"[(['small'], -0.25, 0.4, None), (['good'], 0.7, 0.6000000000000001, None), (['local'], 0.0, 0.0, None), (['limited'], -0.07142857142857142, 0.14285714285714285, None), (['local'], 0.0, 0.0, None), (['local'], 0.0, 0.0, None), (['very', 'reasonable'], 0.26, 0.78, None), (['attentive'], 0.4, 0.9, None), (['friendly'], 0.375, 0.5, None)]","[(['local'], 0.0, 0.0, None)]",0.8957,0,"{'neg': 0.048, 'neu': 0.701, 'pos': 0.251, 'compound': 0.8957}",,0.57,0.578531746,0.94785,0.698793915,Positive,"{'aspect': 'staff', 'description': 'friendly', 'sentiment': 0.375}",0,0.05,0,0.2,0.05,0.3,0.1,0.05,0,0.15,0.1,good delights limited friendly,,small  good  local  limited  local  local  reasonable  attentive  friendly ,local one,  staff   friendly    ,375,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 26, 2015",4,Pineapple,Tasty pineapple curry and red rice Great ambience Cold beers house wines and plenty of juices Will try again before we leave,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,2,0,[],"['great', 'leave']",,0.066666667,0,0.033333333,"[(['red'], 0.0, 0.0, None), (['great'], 0.8, 0.75, None), (['cold'], -0.6, 1.0, None)]",[],0.5994,0,"{'neg': 0.047, 'neu': 0.791, 'pos': 0.162, 'compound': 0.5994}",,0.52,0.533333333,0.7997,0.617677778,Positive,"{'aspect': 'curry', 'description': 'Great', 'sentiment': 0.8}",0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0,,great leave,,red  great  cold ,,  curry   reat    ,8,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 11, 2015",4,Yummy food,The place had a wide variety of dishes from the Kelabit tribe Really enjoyed the salad and lamb dishes The staff were really friendly and helpful Would certainly go back again,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,6,3,['yummy'],"['enjoyed', 'friendly', 'helpful']",,0.19375,0,0.096875,"[(['wide'], -0.1, 0.4, None), (['really', 'enjoyed'], 0.5, 0.7, None), (['really', 'friendly'], 0.375, 0.5, None), (['certainly', 'back'], 0.0, 0.0, None)]",[],0.9109,0.5267,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9109}",,0.56,0.596875,0.95545,0.704108333,Positive,"{'aspect': 'staff', 'description': 'helpful', 'sentiment': 0.0}",0,0,0,0.363636364,0,0.272727273,0,0,0,0.272727273,0.090909091,enjoyed friendly helpful,yummy,wide  really enjoyed  really friendly  certainly back ,,  staff   helpful    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"August 25, 2015",5,Exciting food,We very much liked to food at the tribal stove It was inexpensive and the meat was in a good quality After eating so much chicken with rice we appreciated a bit of variety and it really added to our Borneo experience,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,9,3,['exciting'],"['liked', 'good', 'quality', 'appreciated']",,0.22,0.3,0.26,"[(['very', 'much', 'liked'], 0.6, 0.8, None), (['good'], 0.7, 0.6000000000000001, None), (['much', 'chicken'], -0.6, 0.95, None), (['appreciated'], 0.2, 0.1, None), (['really'], 0.2, 0.2, None)]","[(['exciting'], 0.3, 0.8, None)]",0.8511,0.4939,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.8511}",,0.59,0.61,0.92555,0.708516667,Positive,"{'aspect': 'meat', 'description': 'so much', 'sentiment': 0.2}",0.1,0,0,0.2,0.1,0.3,0,0,0,0.2,0.1,liked good quality appreciated,exciting,much liked  good  much chicken  appreciated  really ,exciting one,  meat   so much    ,2,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"August 20, 2015",5,Delicious!,You may have to wait as the restaurant is quite small but it's well worth it! The Bario rice is amazing!! Try the local veggies too! Delicious!,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,9,3,['delicious'],"['worth', 'amazing', 'delicious']",,0.4125,1,0.70625,"[(['small'], -0.25, 0.4, None), (['worth', '!'], 0.375, 0.1, None), (['amazing', '!', '!'], 0.9375000000000001, 0.9, None), (['local', '!'], 0.0, 0.0, None), (['delicious', '!'], 1.0, 1.0, None)]","[(['delicious', '!'], 1.0, 1.0, None)]",0.9546,0.6114,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9546}",,0.59,0.70625,0.9773,0.75785,Positive,"{'aspect': 'rice', 'description': 'local', 'sentiment': 0.0}",0,0,0,0,0,0.25,0.5,0,0,0,0.25,worth amazing delicious,delicious,small  worth  amazing  local  delicious ,delicious one,  rice   local    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"August 11, 2015",4,"Delicious menu, powerful air conditioning",The food was delicious but we went late on both occasions and not everything was available The service pretty good as well Always cold inside,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,7,5,"['delicious', 'powerful']","['delicious', 'pretty', 'good']",,0.241666667,0.65,0.445833333,"[(['delicious'], 1.0, 1.0, None), (['late'], -0.3, 0.6, None), (['available'], 0.4, 0.4, None), (['pretty'], 0.25, 1.0, None), (['good'], 0.7, 0.6000000000000001, None), (['cold'], -0.6, 1.0, None)]","[(['delicious'], 1.0, 1.0, None), (['powerful'], 0.3, 1.0, None)]",0.9209,0.7579,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9209}",,0.57,0.620833333,0.96045,0.717094444,Positive,"{'aspect': 'food', 'description': 'cold', 'sentiment': -0.6}",0,0,0,0.176470588,0.058823529,0.235294118,0.117647059,0.058823529,0,0.235294118,0.117647059,delicious pretty good,delicious powerful,delicious  late  available  pretty  good  cold ,delicious one powerful one,  food   cold    ,6,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"June 27, 2015",5,authentic local delight,We have wonderful meal (Bario fried rice & lamb ) The food was extremely delicious and we had a wonderful staff serving whom was very friendly and attentive Well done,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,13,3,['delight'],"['wonderful', 'delicious', 'wonderful', 'friendly']",,0.7775,0.25,0.51375,"[(['wonderful'], 1.0, 1.0, None), (['extremely', 'delicious'], 1.0, 1.0, None), (['wonderful'], 1.0, 1.0, None), (['very', 'friendly'], 0.48750000000000004, 0.65, None), (['attentive'], 0.4, 0.9, None)]","[(['authentic'], 0.5, 0.75, None), (['local'], 0.0, 0.0, None)]",0.9516,0.5994,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9516}",,0.63,0.88875,0.9758,0.831516667,Positive,"{'aspect': 'food', 'description': 'attentive', 'sentiment': 0.4}",0,0,0,0.272727273,0.090909091,0.318181818,0,0,0,0.272727273,0.045454545,wonderful delicious wonderful friendly,delight,wonderful  extremely delicious  wonderful  friendly  attentive ,authentic one local one,  food   attentive    ,4,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"January 21, 2015",5,Interesting food.,I had a very well priced set menu that included soup rice shredded beef and 2 types of veg It also came with lemon cinnamon ice tea Many flavours that I have never experienced before,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,0,2,['interesting'],[],,0.1,0.5,0.3,"[(['very'], 0.2, 0.3, None), (['many'], 0.5, 0.5, None), (['never', 'experienced'], -0.4, 0.9, None)]","[(['interesting'], 0.5, 0.5, None)]",0.3384,0.4019,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.3384}",,0.5,0.55,0.6692,0.573066667,Positive,"{'aspect': '', 'description': 'Many', 'sentiment': 0.5}",0,0,0,0.166666667,0,0.5,0.166666667,0,0.166666667,0,,,interesting, many  never experienced ,interesting one,     any    ,5,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"January 15, 2015",4,Authentic and comfy,The food is delicious and authentic Conveniently situated this cafe is nicely and comfortably set-up for a relaxing meal Price-wise - value for money,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,5,0,[],"['delicious', 'comfortably']",,0.625,0.5,0.5625,"[(['delicious'], 1.0, 1.0, None), (['authentic'], 0.5, 0.75, None), (['nicely'], 0.6, 1.0, None), (['comfortably'], 0.4, 0.8, None)]","[(['authentic'], 0.5, 0.75, None)]",0.9325,0,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9325}",,0.55,0.8125,0.96625,0.77625,Positive,"{'aspect': 'cafe', 'description': 'wise', 'sentiment': 0.7}",0,0.066666667,0,0.2,0.066666667,0.333333333,0,0,0,0.266666667,0.066666667,delicious comfortably,,delicious  authentic  nicely  comfortably ,authentic one,  cafe   wise    ,7,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"December 20, 2014",5,Local food,Great find this one Although the usual(as it's ready system) is used it's well worth a visit Downside as with all restaurants and businesses are the young staff who cannot get unglued from their phones Food was great and the staff were friendly,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,8,0,[],"['great', 'worth', 'downside', 'great', 'friendly']",,0.429166667,0,0.214583333,"[(['great'], 0.8, 0.75, None), (['ready'], 0.2, 0.5, None), (['worth'], 0.3, 0.1, None), (['young'], 0.1, 0.4, None), (['great'], 0.8, 0.75, None), (['friendly'], 0.375, 0.5, None)]","[(['local'], 0.0, 0.0, None)]",0.9423,0,"{'neg': 0.036, 'neu': 0.638, 'pos': 0.326, 'compound': 0.9423}",,0.58,0.714583333,0.97115,0.755244444,Positive,"{'aspect': 'staff', 'description': 'friendly', 'sentiment': 0.375}",0,0,0,0.214285714,0.071428571,0.357142857,0,0,0,0.142857143,0.214285714,great worth downside great friendly,,great  ready  worth  young  great  friendly ,local one,  staff   friendly    ,375,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 26, 2014",5,Good dayak food,Good atmosphere tasty food I liked that they had set meal options so that I could sample various dishes,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,5,3,['good'],"['good', 'liked']",,0.433333333,0.7,0.566666667,"[(['good'], 0.7, 0.6000000000000001, None), (['liked'], 0.6, 0.8, None), (['various'], 0.0, 0.5, None)]","[(['good'], 0.7, 0.6000000000000001, None)]",0.6908,0.4404,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6908}",,0.55,0.716666667,0.8454,0.704022222,Positive,"{'aspect': '', 'description': 'various', 'sentiment': 0.0}",0,0,0,0.25,0,0.5,0,0,0,0.25,,good liked,good,good  liked  various ,good one,     various    ,0,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
Tribal Stove @ Tribal Taste,"October 9, 2014",5,yum is the word,First time trying native sarawakian food great experience The service was great went there twice in my one night trip to kuching,134,"Taman sri sarawak, ground floor, Kuching 93100 Malaysia",1.557420296,110.3508795,Asian,4.5,3.5,4,40,6,0,[],"['great', 'great']",,0.616666667,0,0.308333333,"[(['first'], 0.25, 0.3333333333333333, None), (['great'], 0.8, 0.75, None), (['great'], 0.8, 0.75, None)]",[],0.8481,0,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.8481}",,0.56,0.808333333,0.92405,0.764127778,Positive,"{'aspect': 'service', 'description': 'great', 'sentiment': 0.8}",0,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2,great great,,first  great  great ,,  service   great    ,8,TRI,"James Brooke Bistro,
 Lepau Restaurant, Borneo Delight,
 Chong Choon Cafe, Lepau Restaurant",5,POSITIVE,POSITIVE,POSITIVE
